# X	Y
0.000000000000000000e+00	0.000000000000000000e+00
2.500000000000000052e-03	0.000000000000000000e+00
5.000000000000000104e-03	0.000000000000000000e+00
0.000000000000000000e+00	2.500000000000000139e-02
2.500000000000000052e-03	2.500000000000000139e-02
5.000000000000000104e-03	2.500000000000000139e-02
0.000000000000000000e+00	5.000000000000000278e-02
2.500000000000000052e-03	5.000000000000000278e-02
5.000000000000000104e-03	5.000000000000000278e-02
0.000000000000000000e+00	7.500000000000001110e-02
2.500000000000000052e-03	7.500000000000001110e-02
5.000000000000000104e-03	7.500000000000001110e-02
0.000000000000000000e+00	1.000000000000000056e-01
2.500000000000000052e-03	1.000000000000000056e-01
5.000000000000000104e-03	1.000000000000000056e-01
