# X	Y
0.000000000000000000e+00	0.000000000000000000e+00
1.250000000000000026e-03	0.000000000000000000e+00
2.500000000000000052e-03	0.000000000000000000e+00
3.749999999999999861e-03	0.000000000000000000e+00
5.000000000000000104e-03	0.000000000000000000e+00
0.000000000000000000e+00	1.250000000000000069e-02
1.250000000000000026e-03	1.250000000000000069e-02
2.500000000000000052e-03	1.250000000000000069e-02
3.749999999999999861e-03	1.250000000000000069e-02
5.000000000000000104e-03	1.250000000000000069e-02
0.000000000000000000e+00	2.500000000000000139e-02
1.250000000000000026e-03	2.500000000000000139e-02
2.500000000000000052e-03	2.500000000000000139e-02
3.749999999999999861e-03	2.500000000000000139e-02
5.000000000000000104e-03	2.500000000000000139e-02
0.000000000000000000e+00	3.750000000000000555e-02
1.250000000000000026e-03	3.750000000000000555e-02
2.500000000000000052e-03	3.750000000000000555e-02
3.749999999999999861e-03	3.750000000000000555e-02
5.000000000000000104e-03	3.750000000000000555e-02
0.000000000000000000e+00	5.000000000000000278e-02
1.250000000000000026e-03	5.000000000000000278e-02
2.500000000000000052e-03	5.000000000000000278e-02
3.749999999999999861e-03	5.000000000000000278e-02
5.000000000000000104e-03	5.000000000000000278e-02
0.000000000000000000e+00	6.250000000000000000e-02
1.250000000000000026e-03	6.250000000000000000e-02
2.500000000000000052e-03	6.250000000000000000e-02
3.749999999999999861e-03	6.250000000000000000e-02
5.000000000000000104e-03	6.250000000000000000e-02
0.000000000000000000e+00	7.500000000000001110e-02
1.250000000000000026e-03	7.500000000000001110e-02
2.500000000000000052e-03	7.500000000000001110e-02
3.749999999999999861e-03	7.500000000000001110e-02
5.000000000000000104e-03	7.500000000000001110e-02
0.000000000000000000e+00	8.750000000000000833e-02
1.250000000000000026e-03	8.750000000000000833e-02
2.500000000000000052e-03	8.750000000000000833e-02
3.749999999999999861e-03	8.750000000000000833e-02
5.000000000000000104e-03	8.750000000000000833e-02
0.000000000000000000e+00	1.000000000000000056e-01
1.250000000000000026e-03	1.000000000000000056e-01
2.500000000000000052e-03	1.000000000000000056e-01
3.749999999999999861e-03	1.000000000000000056e-01
5.000000000000000104e-03	1.000000000000000056e-01
