# X	Y
0.000000000000000000e+00	0.000000000000000000e+00
6.250000000000000130e-04	0.000000000000000000e+00
1.250000000000000026e-03	0.000000000000000000e+00
1.874999999999999931e-03	0.000000000000000000e+00
2.500000000000000052e-03	0.000000000000000000e+00
3.125000000000000173e-03	0.000000000000000000e+00
3.749999999999999861e-03	0.000000000000000000e+00
4.375000000000000416e-03	0.000000000000000000e+00
5.000000000000000104e-03	0.000000000000000000e+00
0.000000000000000000e+00	6.250000000000000347e-03
6.250000000000000130e-04	6.250000000000000347e-03
1.250000000000000026e-03	6.250000000000000347e-03
1.874999999999999931e-03	6.250000000000000347e-03
2.500000000000000052e-03	6.250000000000000347e-03
3.125000000000000173e-03	6.250000000000000347e-03
3.749999999999999861e-03	6.250000000000000347e-03
4.375000000000000416e-03	6.250000000000000347e-03
5.000000000000000104e-03	6.250000000000000347e-03
0.000000000000000000e+00	1.250000000000000069e-02
6.250000000000000130e-04	1.250000000000000069e-02
1.250000000000000026e-03	1.250000000000000069e-02
1.874999999999999931e-03	1.250000000000000069e-02
2.500000000000000052e-03	1.250000000000000069e-02
3.125000000000000173e-03	1.250000000000000069e-02
3.749999999999999861e-03	1.250000000000000069e-02
4.375000000000000416e-03	1.250000000000000069e-02
5.000000000000000104e-03	1.250000000000000069e-02
0.000000000000000000e+00	1.875000000000000278e-02
6.250000000000000130e-04	1.875000000000000278e-02
1.250000000000000026e-03	1.875000000000000278e-02
1.874999999999999931e-03	1.875000000000000278e-02
2.500000000000000052e-03	1.875000000000000278e-02
3.125000000000000173e-03	1.875000000000000278e-02
3.749999999999999861e-03	1.875000000000000278e-02
4.375000000000000416e-03	1.875000000000000278e-02
5.000000000000000104e-03	1.875000000000000278e-02
0.000000000000000000e+00	2.500000000000000139e-02
6.250000000000000130e-04	2.500000000000000139e-02
1.250000000000000026e-03	2.500000000000000139e-02
1.874999999999999931e-03	2.500000000000000139e-02
2.500000000000000052e-03	2.500000000000000139e-02
3.125000000000000173e-03	2.500000000000000139e-02
3.749999999999999861e-03	2.500000000000000139e-02
4.375000000000000416e-03	2.500000000000000139e-02
5.000000000000000104e-03	2.500000000000000139e-02
0.000000000000000000e+00	3.125000000000000000e-02
6.250000000000000130e-04	3.125000000000000000e-02
1.250000000000000026e-03	3.125000000000000000e-02
1.874999999999999931e-03	3.125000000000000000e-02
2.500000000000000052e-03	3.125000000000000000e-02
3.125000000000000173e-03	3.125000000000000000e-02
3.749999999999999861e-03	3.125000000000000000e-02
